Date,Product,Category,Region,Sales,Price,Discount,Promotion,Stock_Available
2024-07-25,Milk,Grocery,Delhi,585,37131,10,No,1447
2024-02-02,Milk,Grocery,Ahmedabad,156,74374,5,No,2108
2023-06-12,Backpack,Accessories,Ahmedabad,442,30870,20,No,1625
2024-07-17,Wheat,Grocery,Ahmedabad,387,71824,20,No,2795
2024-04-12,Tablet,Electronics,Kolkata,650,5064,30,No,4533
2023-06-26,Wheat,Grocery,Ahmedabad,331,76249,20,No,1718
2023-08-06,Laptop,Electronics,Bangalore,753,42044,20,Yes,2253
2024-11-16,T-Shirt,Fashion,Bangalore,720,26378,25,Yes,2182
2024-03-11,Oil,Grocery,Delhi,573,39167,0,Yes,1476
2023-02-22,Shoes,Fashion,Mumbai,103,24894,30,No,3564
2023-06-24,Wheat,Grocery,Jaipur,585,70150,0,No,274
2024-09-27,Mobile,Electronics,Jaipur,862,34349,20,Yes,1251
2024-10-20,Mobile,Electronics,Mumbai,713,64324,25,Yes,123
2023-11-14,Tablet,Electronics,Lucknow,838,57373,30,Yes,2593
2024-08-09,Backpack,Accessories,Mumbai,281,69514,5,Yes,1610
2024-05-17,Milk,Grocery,Kolkata,559,54442,15,Yes,3901
2023-07-22,Wheat,Grocery,Delhi,514,59424,30,Yes,3307
2023-07-27,Tablet,Electronics,Bangalore,445,111,25,No,3725
2023-11-23,Oil,Grocery,Mumbai,405,2143,30,No,1301
2023-08-29,Mobile,Electronics,Chennai,514,54840,10,No,3518
2024-08-28,Wheat,Grocery,Lucknow,584,4507,25,No,2223
2024-04-01,T-Shirt,Fashion,Lucknow,175,38898,15,Yes,3203
2023-12-01,Laptop,Electronics,Delhi,678,23345,25,Yes,2284
2024-06-08,Smart Watch,Electronics,Hyderabad,331,23005,15,No,2849
2023-04-15,Oil,Grocery,Ahmedabad,735,71086,20,Yes,4866
2023-09-27,Wheat,Grocery,Chennai,398,61459,25,Yes,4146
2023-03-14,Jacket,Fashion,Ahmedabad,467,21622,0,No,303
2023-09-17,Mobile,Electronics,Chennai,338,40385,30,Yes,1203
2023-06-29,Mobile,Electronics,Lucknow,293,79348,15,No,4623
2024-12-23,Oil,Grocery,Delhi,563,8150,15,No,798
2023-08-04,Shoes,Fashion,Chennai,124,41239,20,No,544
2023-08-09,Mobile,Electronics,Hyderabad,310,79101,5,No,2012
2024-12-02,Biscuits,Grocery,Ahmedabad,587,72830,15,No,1411
2023-02-11,Biscuits,Grocery,Bangalore,320,67986,30,No,4414
2024-06-30,Shoes,Fashion,Delhi,543,15037,30,Yes,1416
2024-03-27,Smart Watch,Electronics,Bangalore,422,61678,30,Yes,4230
2024-05-18,Smart Watch,Electronics,Mumbai,584,30880,30,No,4704
2023-09-04,Rice,Grocery,Pune,599,65281,15,Yes,838
2024-07-23,Headphones,Electronics,Ahmedabad,727,11713,15,No,1418
2024-06-14,Mobile,Electronics,Lucknow,475,4688,15,No,2564
2023-11-05,Backpack,Accessories,Lucknow,408,62464,5,Yes,3851
2024-09-30,Jacket,Fashion,Pune,72,21760,0,No,1264
2024-06-10,Biscuits,Grocery,Hyderabad,752,77101,20,Yes,4722
2023-08-11,Shoes,Fashion,Jaipur,502,6792,15,Yes,4192
2023-02-16,Jeans,Fashion,Bangalore,604,51357,10,Yes,4171
2023-10-11,Jeans,Fashion,Delhi,551,59306,30,Yes,1798
2024-01-30,Rice,Grocery,Kolkata,671,45881,30,Yes,4405
2023-06-19,Jacket,Fashion,Mumbai,76,27505,10,No,4952
2024-05-12,Backpack,Accessories,Kolkata,580,22231,25,Yes,453
2024-09-12,Jeans,Fashion,Jaipur,207,76290,5,Yes,4488
2024-01-13,Shoes,Fashion,Pune,274,76691,10,No,3945
2023-10-19,Oil,Grocery,Chennai,701,20921,30,Yes,1242
2023-06-21,Rice,Grocery,Ahmedabad,325,35615,5,Yes,3296
2023-01-09,Biscuits,Grocery,Hyderabad,341,66143,0,No,3241
2023-03-17,Headphones,Electronics,Bangalore,624,43185,5,Yes,4587
2024-04-29,Jeans,Fashion,Ahmedabad,466,43806,30,Yes,444
2024-07-28,Rice,Grocery,Delhi,517,79441,25,Yes,513
2024-12-17,T-Shirt,Fashion,Chennai,603,17121,20,No,3528
2024-12-24,Headphones,Electronics,Kolkata,806,23299,0,No,2637
2023-04-12,Smart Watch,Electronics,Hyderabad,601,74487,15,No,158
2024-09-28,Rice,Grocery,Kolkata,458,19846,0,No,543
2024-08-18,Tablet,Electronics,Chennai,553,18482,0,Yes,3125
2023-04-12,Smart Watch,Electronics,Jaipur,560,37858,20,Yes,1352
2023-04-24,Backpack,Accessories,Hyderabad,475,26481,30,Yes,3978
2024-05-28,Smart Watch,Electronics,Chennai,250,38878,20,No,1418
2024-09-21,Jeans,Fashion,Lucknow,139,53744,30,No,2363
2023-03-29,Mobile,Electronics,Lucknow,367,62813,5,Yes,2079
2023-07-02,Shoes,Fashion,Lucknow,430,64400,10,Yes,558
2023-10-18,T-Shirt,Fashion,Ahmedabad,543,41259,20,No,1324
2024-03-03,Oil,Grocery,Jaipur,643,70066,20,Yes,3458
2024-05-12,Shoes,Fashion,Mumbai,575,47618,10,Yes,691
2024-07-28,Rice,Grocery,Mumbai,191,29058,30,No,3301
2024-05-23,Backpack,Accessories,Bangalore,354,40656,0,No,1666
2024-09-17,Jeans,Fashion,Chennai,563,27155,15,Yes,2719
2023-11-21,Headphones,Electronics,Lucknow,970,39378,10,Yes,3418
2024-03-25,Smart Watch,Electronics,Pune,920,58987,5,Yes,3968
2024-03-01,Laptop,Electronics,Hyderabad,454,46887,15,No,3134
2023-12-29,T-Shirt,Fashion,Delhi,454,8067,10,No,2301
2023-05-18,T-Shirt,Fashion,Bangalore,411,20540,10,Yes,681
2023-01-08,Tablet,Electronics,Pune,304,8106,20,Yes,940
2024-05-28,T-Shirt,Fashion,Ahmedabad,503,67049,5,Yes,3787
2024-07-06,Jacket,Fashion,Chennai,373,61481,10,No,1148
2024-03-23,Jeans,Fashion,Lucknow,431,37942,0,Yes,361
2024-11-29,Oil,Grocery,Mumbai,706,8662,30,No,715
2023-11-01,Biscuits,Grocery,Chennai,441,34568,30,Yes,2614
2024-04-27,Shoes,Fashion,Kolkata,444,28224,0,No,342
2024-10-04,Milk,Grocery,Lucknow,886,68068,5,Yes,710
2023-01-14,Wheat,Grocery,Delhi,548,11451,25,No,3241
2024-08-28,Mobile,Electronics,Kolkata,448,32299,30,Yes,786
2023-10-10,Oil,Grocery,Pune,760,13946,30,Yes,250
2024-05-24,Milk,Grocery,Bangalore,378,30538,15,Yes,2086
2024-08-23,Tablet,Electronics,Kolkata,659,21074,5,Yes,3767
2024-01-12,Laptop,Electronics,Kolkata,508,6478,30,Yes,4315
2023-08-31,Jeans,Fashion,Pune,99,20897,20,No,2471
2023-12-05,Oil,Grocery,Mumbai,851,44300,15,No,4555
2023-06-20,Backpack,Accessories,Hyderabad,257,69710,5,Yes,1385
2023-10-04,Biscuits,Grocery,Bangalore,806,32585,15,Yes,2255
2024-09-24,Milk,Grocery,Chennai,541,55968,0,Yes,2357
2023-05-26,Mobile,Electronics,Mumbai,519,52987,30,No,3636
2024-02-11,Mobile,Electronics,Mumbai,874,8474,20,No,4798
2024-12-28,Shoes,Fashion,Pune,650,35345,5,No,1496
2024-11-14,Smart Watch,Electronics,Mumbai,657,959,10,Yes,2425
2024-04-25,Wheat,Grocery,Hyderabad,315,47281,15,No,1070
2023-11-01,Oil,Grocery,Chennai,437,9069,10,No,3921
2023-04-12,Milk,Grocery,Bangalore,487,38069,10,No,120
2023-05-24,Smart Watch,Electronics,Delhi,541,57844,30,No,2341
2024-03-10,Oil,Grocery,Chennai,341,40820,5,Yes,4757
2023-09-21,Laptop,Electronics,Mumbai,614,44148,15,No,3136
2024-05-16,Rice,Grocery,Pune,408,27490,20,No,3573
2024-01-30,Tablet,Electronics,Chennai,910,75821,15,Yes,1952
2023-05-29,Tablet,Electronics,Kolkata,561,51958,25,Yes,3788
2024-07-23,Laptop,Electronics,Delhi,953,74687,15,Yes,4132
2023-04-30,Oil,Grocery,Bangalore,460,55655,30,No,1987
2023-06-23,Tablet,Electronics,Ahmedabad,773,27522,5,Yes,1785
2024-11-08,T-Shirt,Fashion,Ahmedabad,359,51590,20,No,2312
2024-11-15,Laptop,Electronics,Kolkata,542,57696,30,No,4372
2023-12-07,Headphones,Electronics,Pune,1058,2561,5,Yes,2221
2024-09-06,Jacket,Fashion,Hyderabad,570,28594,20,Yes,391
2024-03-30,Shoes,Fashion,Bangalore,171,42250,15,No,4435
2024-02-16,Biscuits,Grocery,Delhi,381,70867,5,No,2525
2023-12-05,Backpack,Accessories,Jaipur,501,19255,15,No,1787
2024-08-28,Wheat,Grocery,Ahmedabad,466,40830,10,Yes,3172
2024-04-10,Rice,Grocery,Kolkata,210,70700,30,No,893
2024-11-29,Backpack,Accessories,Mumbai,500,15261,20,Yes,3060
2024-04-14,Jeans,Fashion,Bangalore,192,37779,10,Yes,4443
2024-07-11,Tablet,Electronics,Delhi,383,66030,20,No,1590
2024-12-31,Milk,Grocery,Pune,534,35590,0,No,4060
2023-08-09,Mobile,Electronics,Kolkata,726,7219,5,Yes,1904
2023-08-04,Wheat,Grocery,Ahmedabad,549,16801,15,No,3169
2024-10-10,Laptop,Electronics,Mumbai,663,40701,5,Yes,3464
2024-08-27,Wheat,Grocery,Hyderabad,779,33207,30,Yes,4090
2023-11-19,Shoes,Fashion,Jaipur,523,67055,20,No,4207
2023-01-22,Tablet,Electronics,Chennai,826,48432,30,Yes,2016
2024-02-29,Mobile,Electronics,Bangalore,590,60432,0,No,4581
2024-12-24,Rice,Grocery,Kolkata,497,62200,15,No,1896
2023-05-09,Rice,Grocery,Chennai,370,54604,20,Yes,1141
2023-11-06,Shoes,Fashion,Mumbai,785,22679,25,Yes,2243
2024-06-28,Smart Watch,Electronics,Bangalore,641,43387,5,Yes,4397
2023-03-27,Mobile,Electronics,Chennai,595,61590,20,Yes,4155
2023-02-23,Shoes,Fashion,Ahmedabad,50,8860,5,No,178
2023-08-19,Jacket,Fashion,Lucknow,342,36422,25,No,4476
2023-12-01,Smart Watch,Electronics,Kolkata,1045,12327,25,Yes,1209
2024-01-27,Mobile,Electronics,Ahmedabad,442,37615,25,No,2408
2023-02-28,Backpack,Accessories,Delhi,117,15103,20,No,794
2024-02-02,Wheat,Grocery,Jaipur,747,42095,25,Yes,4565
2024-07-02,Rice,Grocery,Pune,323,60636,15,No,3177
2023-09-07,Shoes,Fashion,Pune,214,67055,0,Yes,4801
2023-04-25,Rice,Grocery,Delhi,505,14812,30,Yes,1291
2023-02-04,Shoes,Fashion,Mumbai,611,43424,5,Yes,2680
2024-12-27,Jacket,Fashion,Bangalore,767,55008,30,Yes,1469
2023-06-21,Wheat,Grocery,Mumbai,318,22619,10,No,3839
2023-01-06,Headphones,Electronics,Mumbai,242,73073,15,No,829
2024-12-28,Jeans,Fashion,Hyderabad,421,60379,20,Yes,2849
2024-08-28,Biscuits,Grocery,Kolkata,809,34232,20,Yes,321
2024-12-14,Backpack,Accessories,Pune,372,13610,0,No,928
2024-09-22,Shoes,Fashion,Hyderabad,271,52541,30,No,4316
2024-11-16,Milk,Grocery,Bangalore,740,8369,30,No,4030
2024-09-01,Laptop,Electronics,Delhi,450,12802,15,No,1720
2023-04-22,Jeans,Fashion,Kolkata,179,18518,15,No,1850
2023-05-23,Shoes,Fashion,Jaipur,323,74196,0,Yes,767
2024-08-08,Biscuits,Grocery,Mumbai,361,13363,0,Yes,1953
2024-11-03,T-Shirt,Fashion,Lucknow,616,49623,20,No,894
2023-03-17,Smart Watch,Electronics,Kolkata,715,2357,20,Yes,2906
2023-08-06,Shoes,Fashion,Bangalore,194,49250,5,No,3091
2023-09-13,Jeans,Fashion,Mumbai,235,11360,10,Yes,441
2024-08-19,T-Shirt,Fashion,Chennai,658,44059,10,Yes,1532
2023-05-07,Smart Watch,Electronics,Jaipur,463,68549,20,Yes,4760
2023-11-13,Shoes,Fashion,Pune,806,52810,15,Yes,1896
2023-07-31,Oil,Grocery,Chennai,544,63337,0,No,3558
2024-08-29,Milk,Grocery,Jaipur,190,65911,25,No,2296
2023-05-20,Backpack,Accessories,Pune,432,48966,15,Yes,1510
2024-01-29,Headphones,Electronics,Jaipur,620,51130,20,Yes,746
2024-11-25,Rice,Grocery,Ahmedabad,479,69208,15,No,3635
2024-07-03,T-Shirt,Fashion,Jaipur,405,70207,20,No,3757
2024-11-05,T-Shirt,Fashion,Bangalore,617,14393,15,Yes,1576
2023-10-02,Backpack,Accessories,Hyderabad,733,61219,15,Yes,734
2023-12-24,T-Shirt,Fashion,Chennai,428,24848,10,No,1307
2023-08-08,Headphones,Electronics,Lucknow,657,50794,15,No,3728
2023-03-11,Oil,Grocery,Pune,489,54455,0,No,989
2024-08-20,Shoes,Fashion,Chennai,230,64906,20,No,4848
2024-04-04,Jacket,Fashion,Jaipur,243,44861,15,No,817
2024-09-05,Oil,Grocery,Pune,597,8395,15,Yes,4425
2023-10-24,Laptop,Electronics,Lucknow,848,57141,10,Yes,3958
2024-03-31,Jacket,Fashion,Chennai,481,6795,10,No,2946
2024-03-18,Tablet,Electronics,Kolkata,502,16932,25,No,2297
2023-10-11,Laptop,Electronics,Mumbai,682,46933,20,Yes,1454
2024-01-30,Rice,Grocery,Jaipur,466,10511,30,No,4014
2023-12-28,Laptop,Electronics,Delhi,527,61541,25,No,2475
2023-03-20,Headphones,Electronics,Lucknow,623,75112,15,Yes,1557
2024-04-21,Mobile,Electronics,Ahmedabad,406,36125,5,No,1671
2024-02-14,Laptop,Electronics,Mumbai,977,59014,5,Yes,4588
2023-10-18,Backpack,Accessories,Lucknow,545,36496,10,Yes,1033
2024-04-12,Backpack,Accessories,Ahmedabad,137,47169,25,No,1901
2023-03-05,Jacket,Fashion,Jaipur,601,19818,15,Yes,2255
2023-01-18,Headphones,Electronics,Ahmedabad,414,64593,10,Yes,3136
2023-12-18,Mobile,Electronics,Pune,1157,27612,0,Yes,1068
2023-11-08,T-Shirt,Fashion,Ahmedabad,436,55059,30,No,2863
2023-02-08,Smart Watch,Electronics,Chennai,523,11338,25,No,4787
2024-11-30,Jacket,Fashion,Bangalore,646,36944,5,Yes,525
2023-07-15,Jeans,Fashion,Bangalore,385,37320,15,Yes,294
2024-08-01,Headphones,Electronics,Lucknow,622,53284,5,Yes,649
2023-01-15,Smart Watch,Electronics,Lucknow,504,57901,25,No,2215
2023-09-14,Laptop,Electronics,Ahmedabad,663,31174,20,No,2645
2024-09-23,Smart Watch,Electronics,Lucknow,841,66615,30,Yes,4776
2023-05-24,Oil,Grocery,Bangalore,299,36841,10,No,2676
2024-09-18,Laptop,Electronics,Bangalore,732,60067,0,No,4459
2023-04-10,Oil,Grocery,Pune,218,73416,25,Yes,2074
2024-06-20,Headphones,Electronics,Lucknow,549,50960,20,No,4376
2023-10-12,Tablet,Electronics,Chennai,565,75520,0,No,414
2024-02-29,Jeans,Fashion,Hyderabad,601,15202,30,Yes,2568
2024-11-25,Milk,Grocery,Mumbai,528,48736,15,No,1692
2023-11-24,Oil,Grocery,Bangalore,935,69651,30,Yes,2585
2023-03-04,Jeans,Fashion,Bangalore,219,33582,25,Yes,4663
2023-12-03,Biscuits,Grocery,Jaipur,684,30019,20,Yes,3280
2023-07-24,Jeans,Fashion,Pune,184,69893,5,No,1752
2024-07-21,Headphones,Electronics,Pune,353,57556,0,Yes,4449
2023-01-30,Headphones,Electronics,Jaipur,469,60691,0,No,499
2024-08-10,Wheat,Grocery,Chennai,364,225,30,No,3068
2023-05-23,Jeans,Fashion,Bangalore,367,4967,15,Yes,2673
2023-03-03,T-Shirt,Fashion,Lucknow,583,54773,5,Yes,4775
2023-12-14,Rice,Grocery,Jaipur,591,45747,15,No,1097
2024-01-27,Milk,Grocery,Delhi,570,75760,15,No,2575
2023-07-24,Rice,Grocery,Lucknow,296,45879,30,Yes,4210
2024-12-06,Rice,Grocery,Chennai,461,29758,5,No,426
2023-01-15,Tablet,Electronics,Bangalore,549,57647,30,Yes,3593
2024-03-14,Tablet,Electronics,Jaipur,476,57388,10,No,1127
2023-03-01,Milk,Grocery,Chennai,572,37533,15,No,2097
2024-03-13,Wheat,Grocery,Hyderabad,507,36154,0,Yes,3974
2024-10-24,Rice,Grocery,Lucknow,528,51298,5,No,2760
2024-03-29,T-Shirt,Fashion,Pune,463,7764,20,Yes,4221
2024-03-29,Jeans,Fashion,Chennai,662,45449,5,Yes,2699
2023-08-05,Rice,Grocery,Delhi,530,57406,0,No,3035
2023-06-24,Backpack,Accessories,Pune,189,18325,15,Yes,4963
2024-07-27,Headphones,Electronics,Jaipur,650,61535,5,Yes,483
2023-01-15,Jeans,Fashion,Ahmedabad,380,66313,0,No,2599
2024-05-06,Mobile,Electronics,Bangalore,670,11256,20,Yes,1147
2024-11-12,Oil,Grocery,Hyderabad,514,24468,0,Yes,1107
2023-11-03,Headphones,Electronics,Kolkata,950,79762,30,Yes,840
2023-08-29,Oil,Grocery,Lucknow,388,65287,10,No,4557
2024-02-20,Rice,Grocery,Hyderabad,657,63052,25,Yes,4622
2023-02-11,Oil,Grocery,Jaipur,592,35634,0,Yes,4268
2023-11-22,Laptop,Electronics,Ahmedabad,499,989,25,No,3222
2023-11-16,T-Shirt,Fashion,Lucknow,543,10584,10,Yes,4346
2024-11-02,Shoes,Fashion,Pune,494,23666,10,No,146
2024-12-05,Laptop,Electronics,Lucknow,846,66214,25,No,4929
2023-07-18,T-Shirt,Fashion,Pune,119,75172,5,No,4017
2024-11-28,Tablet,Electronics,Hyderabad,799,27712,20,No,3651
2023-08-17,Laptop,Electronics,Kolkata,860,14953,15,Yes,418
2024-09-07,Jeans,Fashion,Mumbai,423,39415,25,No,4410
2023-12-17,Rice,Grocery,Pune,688,9908,0,No,4053
2024-02-06,Jeans,Fashion,Jaipur,111,73529,25,No,3220
2023-05-18,Shoes,Fashion,Mumbai,163,57677,10,No,911
2024-01-04,Oil,Grocery,Lucknow,418,25149,5,Yes,2376
2024-10-22,Oil,Grocery,Jaipur,764,52010,30,Yes,1813
2023-01-16,Backpack,Accessories,Jaipur,102,49360,15,No,4772
2023-01-02,Headphones,Electronics,Hyderabad,695,35162,5,Yes,3518
2023-06-13,Smart Watch,Electronics,Hyderabad,846,29204,15,Yes,4817
2023-10-31,Laptop,Electronics,Hyderabad,465,25756,10,No,2715
2024-04-19,Mobile,Electronics,Lucknow,677,69087,10,Yes,1938
2024-12-05,Tablet,Electronics,Ahmedabad,774,19016,15,No,4190
2023-08-11,Mobile,Electronics,Mumbai,822,78993,20,No,2664
2023-04-23,T-Shirt,Fashion,Ahmedabad,212,60143,0,No,1994
2024-09-27,Mobile,Electronics,Jaipur,789,17049,30,No,4107
2024-06-21,Laptop,Electronics,Lucknow,504,69598,20,No,2551
2023-02-07,Laptop,Electronics,Jaipur,517,49003,0,No,540
2023-06-17,Rice,Grocery,Lucknow,479,35914,30,No,1351
2024-01-25,T-Shirt,Fashion,Pune,385,60663,15,Yes,485
2023-08-14,Jeans,Fashion,Pune,267,29677,15,No,3050
2023-06-22,Mobile,Electronics,Pune,550,49018,20,No,3328
2024-06-26,Mobile,Electronics,Bangalore,391,53348,10,No,368
2024-10-28,Milk,Grocery,Kolkata,380,53148,10,No,4811
2023-05-20,T-Shirt,Fashion,Lucknow,328,72688,15,No,3338
2023-04-30,Mobile,Electronics,Hyderabad,517,11495,25,No,950
2024-06-15,Jacket,Fashion,Hyderabad,396,38194,20,Yes,1365
2023-05-30,Mobile,Electronics,Jaipur,649,48443,5,No,1768
2024-10-17,Headphones,Electronics,Ahmedabad,929,14489,20,Yes,739
2024-03-30,Laptop,Electronics,Lucknow,578,78393,20,Yes,656
2024-10-13,Jacket,Fashion,Kolkata,785,47256,5,Yes,4197
2024-03-04,Wheat,Grocery,Bangalore,548,57523,5,No,3418
2023-06-16,Smart Watch,Electronics,Lucknow,699,61145,25,Yes,201
2023-08-22,Smart Watch,Electronics,Kolkata,501,29589,30,Yes,2300
2024-03-11,Rice,Grocery,Chennai,461,49593,30,No,1649
2023-01-12,Tablet,Electronics,Delhi,611,71626,25,No,2468
2023-12-20,Biscuits,Grocery,Ahmedabad,689,12400,10,No,288
2023-03-08,Jacket,Fashion,Mumbai,368,76778,15,No,658
2023-02-23,Mobile,Electronics,Kolkata,810,68482,25,Yes,3354
2024-09-10,Oil,Grocery,Kolkata,558,2520,30,No,1885
2024-07-30,Milk,Grocery,Bangalore,540,73108,10,Yes,3242
2023-04-14,Rice,Grocery,Delhi,400,30760,0,Yes,272
2023-03-11,T-Shirt,Fashion,Pune,66,41793,0,No,113
2023-12-10,Smart Watch,Electronics,Chennai,623,73201,30,No,1845
2024-04-29,Oil,Grocery,Delhi,355,64414,20,Yes,2182
2023-01-22,Smart Watch,Electronics,Chennai,524,62537,30,Yes,379
2023-04-25,Shoes,Fashion,Lucknow,412,51958,15,Yes,1534
2023-03-04,Oil,Grocery,Kolkata,229,5818,15,No,4611
2023-04-26,Backpack,Accessories,Jaipur,480,67623,0,Yes,900
2023-03-30,Headphones,Electronics,Chennai,553,75879,10,Yes,1494
2024-12-29,Biscuits,Grocery,Pune,894,30138,10,Yes,4493
2024-09-06,Wheat,Grocery,Ahmedabad,371,21088,25,Yes,4734
2024-04-05,Smart Watch,Electronics,Jaipur,406,73607,10,Yes,276
2024-09-16,T-Shirt,Fashion,Chennai,646,65445,30,Yes,3832
2023-11-16,Oil,Grocery,Hyderabad,463,23836,30,No,139
2023-07-31,Biscuits,Grocery,Delhi,474,12685,5,Yes,2222
2024-01-19,Wheat,Grocery,Hyderabad,611,11318,5,Yes,2357
2024-08-16,Jeans,Fashion,Jaipur,574,11135,5,Yes,2428
2023-06-18,Laptop,Electronics,Mumbai,832,15877,30,Yes,2099
2024-06-08,Laptop,Electronics,Pune,874,31376,0,Yes,189
2024-01-11,Wheat,Grocery,Lucknow,387,27288,10,No,2438
2023-07-28,Tablet,Electronics,Bangalore,601,34342,5,No,4842
2024-02-28,T-Shirt,Fashion,Kolkata,327,23344,0,Yes,4007
2023-02-07,Headphones,Electronics,Hyderabad,416,7839,0,Yes,2098
2023-08-04,Jeans,Fashion,Mumbai,613,39726,30,Yes,4203
2023-11-15,Jacket,Fashion,Hyderabad,674,17227,20,No,371
2023-05-25,Mobile,Electronics,Jaipur,704,73397,10,No,3142
2023-03-10,Jacket,Fashion,Lucknow,496,50255,5,No,2368
2023-05-09,Backpack,Accessories,Lucknow,420,77175,5,Yes,367
2024-05-06,Jeans,Fashion,Jaipur,262,16093,25,No,2689
2023-08-04,Rice,Grocery,Pune,502,37382,5,Yes,4281
2023-07-30,Backpack,Accessories,Bangalore,501,26237,10,Yes,2124
2024-05-21,Jeans,Fashion,Mumbai,187,15584,25,Yes,4329
2023-11-18,Biscuits,Grocery,Pune,674,43642,30,Yes,2631
2023-07-25,Biscuits,Grocery,Lucknow,168,30228,20,No,784
2024-02-10,Wheat,Grocery,Kolkata,174,42977,5,No,4458
2024-06-10,Milk,Grocery,Mumbai,595,16528,30,Yes,1792
2023-08-02,Milk,Grocery,Mumbai,434,14103,0,No,4195
2024-11-21,Biscuits,Grocery,Kolkata,554,52180,20,No,1532
2024-04-20,Backpack,Accessories,Mumbai,430,33617,20,Yes,2110
2024-05-20,Mobile,Electronics,Delhi,816,471,20,Yes,3208
2023-01-10,Milk,Grocery,Ahmedabad,120,25126,15,No,3995
2024-12-16,Jeans,Fashion,Mumbai,564,63170,20,Yes,4575
2023-04-22,Rice,Grocery,Jaipur,333,5565,15,No,3282
2024-04-28,Milk,Grocery,Delhi,307,61311,30,No,1072
2023-09-08,Jeans,Fashion,Kolkata,398,5161,10,No,3817
2024-12-15,Mobile,Electronics,Bangalore,1168,45948,30,Yes,2192
2023-08-31,Shoes,Fashion,Pune,498,15484,20,Yes,1580
2023-09-08,Oil,Grocery,Ahmedabad,368,50956,10,Yes,1459
2024-04-07,Milk,Grocery,Delhi,251,45408,25,No,1657
2023-11-26,Oil,Grocery,Mumbai,635,18501,20,Yes,4290
2024-08-06,Rice,Grocery,Bangalore,335,40014,10,Yes,1075
2024-06-17,Oil,Grocery,Hyderabad,443,30310,5,Yes,1830
2024-10-08,Rice,Grocery,Chennai,436,60386,20,No,2620
2024-07-18,Milk,Grocery,Mumbai,278,65084,25,No,2513
2023-09-25,Milk,Grocery,Pune,386,35523,30,Yes,4321
2024-07-10,Tablet,Electronics,Mumbai,654,26008,5,No,1349
2024-03-06,Smart Watch,Electronics,Chennai,478,53879,30,No,457
2024-08-17,Smart Watch,Electronics,Lucknow,626,8091,20,No,2300
2023-04-16,Wheat,Grocery,Chennai,442,16153,5,Yes,1191
2024-12-11,Rice,Grocery,Kolkata,493,66121,5,Yes,3121
2023-11-10,Milk,Grocery,Kolkata,764,10176,5,Yes,3800
2023-12-07,Jeans,Fashion,Bangalore,483,10066,5,No,127
2023-10-27,Oil,Grocery,Chennai,712,51264,30,No,2537
2023-02-13,Rice,Grocery,Hyderabad,685,52716,0,Yes,1753
2024-05-01,Headphones,Electronics,Bangalore,477,46628,30,No,1629
2024-06-13,Rice,Grocery,Kolkata,497,2073,30,No,3478
2024-06-12,Laptop,Electronics,Lucknow,212,2375,25,No,305
2024-03-21,Wheat,Grocery,Ahmedabad,434,21005,15,Yes,1343
2023-05-20,Jeans,Fashion,Hyderabad,183,17930,30,Yes,4942
2024-07-21,Jeans,Fashion,Pune,616,61652,15,Yes,3670
2024-11-22,Laptop,Electronics,Mumbai,497,52344,25,No,474
2024-09-29,Mobile,Electronics,Kolkata,730,27711,15,Yes,2667
2024-11-05,Tablet,Electronics,Pune,850,3464,20,Yes,1318
2023-10-23,Tablet,Electronics,Bangalore,871,42267,0,No,3957
2024-03-16,Jacket,Fashion,Jaipur,446,18884,5,Yes,320
2023-12-07,Backpack,Accessories,Ahmedabad,671,36731,0,Yes,3568
2024-04-08,Shoes,Fashion,Pune,485,58367,30,No,1688
2023-12-24,Headphones,Electronics,Kolkata,889,12228,20,Yes,3710
2024-06-07,Headphones,Electronics,Bangalore,478,70749,10,No,1141
2023-09-24,Biscuits,Grocery,Mumbai,409,25395,20,Yes,1012
2023-10-07,Smart Watch,Electronics,Pune,908,49357,10,No,4220
2024-07-25,Milk,Grocery,Chennai,199,57318,15,No,2131
2024-03-01,T-Shirt,Fashion,Jaipur,233,76655,20,Yes,3970
2024-12-02,Shoes,Fashion,Bangalore,425,22610,30,Yes,2089
2023-11-08,Smart Watch,Electronics,Chennai,1041,10126,20,Yes,3027
2024-07-26,Headphones,Electronics,Mumbai,437,67073,15,No,257
2024-11-23,Jacket,Fashion,Hyderabad,200,26783,10,No,4166
2023-08-17,Oil,Grocery,Jaipur,437,74722,15,Yes,2854
2023-03-27,Laptop,Electronics,Lucknow,521,37391,15,No,4415
2023-12-30,Rice,Grocery,Pune,661,5143,25,No,1331
2024-02-20,Oil,Grocery,Hyderabad,557,46178,20,Yes,4926
2023-09-30,Wheat,Grocery,Ahmedabad,531,45429,15,No,3135
2024-04-11,Rice,Grocery,Pune,804,51983,10,Yes,539
2023-04-02,Biscuits,Grocery,Hyderabad,377,4777,20,No,2265
2023-12-13,Wheat,Grocery,Kolkata,891,2045,15,Yes,4437
2024-10-12,Laptop,Electronics,Kolkata,730,14871,30,Yes,3334
2024-02-17,Tablet,Electronics,Hyderabad,558,76580,15,Yes,4413
2023-09-26,Rice,Grocery,Lucknow,376,5269,0,Yes,3768
2023-08-26,Shoes,Fashion,Chennai,531,79806,30,Yes,3211
2024-04-14,Jeans,Fashion,Ahmedabad,173,71040,30,Yes,1342
2023-09-13,Rice,Grocery,Lucknow,350,4364,30,No,157
2023-10-23,Wheat,Grocery,Hyderabad,557,19395,25,No,1652
